fold_id,model_type,class,f1
intra_loso_session__VP_01__2026-04-30_11-29-09_3rep,mlp,Fist,0.991342
intra_loso_session__VP_01__2026-04-30_11-29-09_3rep,mlp,Pinch,0.936535
intra_loso_session__VP_01__2026-04-30_11-29-09_3rep,mlp,Tripod,0.898551
intra_loso_session__VP_01__2026-05-01_11-38-54_3rep,mlp,Rest,0.0
intra_loso_session__VP_01__2026-05-01_11-38-54_3rep,mlp,Fist,0.353398
intra_loso_session__VP_01__2026-05-01_11-38-54_3rep,mlp,Pinch,0.321117
intra_loso_session__VP_01__2026-05-01_11-38-54_3rep,mlp,Tripod,0.0
intra_loso_session__VP_01__2026-05-04_08-55-07_3rep,mlp,Rest,0.0
intra_loso_session__VP_01__2026-05-04_08-55-07_3rep,mlp,Fist,0.984749
intra_loso_session__VP_01__2026-05-04_08-55-07_3rep,mlp,Pinch,0.993521
intra_loso_session__VP_01__2026-05-04_08-55-07_3rep,mlp,Tripod,0.982833
intra_loso_session__VP_01__2026-05-04_09-00-24_3rep,mlp,Rest,0.0
intra_loso_session__VP_01__2026-05-04_09-00-24_3rep,mlp,Fist,1.0
intra_loso_session__VP_01__2026-05-04_09-00-24_3rep,mlp,Pinch,0.987124
intra_loso_session__VP_01__2026-05-04_09-00-24_3rep,mlp,Tripod,1.0
intra_loso_session__VP_01__2026-05-04_09-30-37_3rep,mlp,Rest,0.893985
intra_loso_session__VP_01__2026-05-04_09-30-37_3rep,mlp,Fist,0.944
intra_loso_session__VP_01__2026-05-04_09-30-37_3rep,mlp,Pinch,0.732087
intra_loso_session__VP_01__2026-05-04_09-30-37_3rep,mlp,Tripod,0.912959
intra_loso_session__VP_01__2026-05-04_09-43-34_3rep,mlp,Rest,0.92497
intra_loso_session__VP_01__2026-05-04_09-43-34_3rep,mlp,Fist,0.926441
intra_loso_session__VP_01__2026-05-04_09-43-34_3rep,mlp,Pinch,0.847706
intra_loso_session__VP_01__2026-05-04_09-43-34_3rep,mlp,Tripod,0.859287
intra_loso_session__VP_01__2026-05-04_11-53-40_3rep,mlp,Rest,0.019444
intra_loso_session__VP_01__2026-05-04_11-53-40_3rep,mlp,Fist,0.455944
intra_loso_session__VP_01__2026-05-04_11-53-40_3rep,mlp,Pinch,0.209607
intra_loso_session__VP_01__2026-05-04_11-53-40_3rep,mlp,Tripod,0.310181
intra_loso_session__VP_02__2026-02-04_15:06:58_5rep,mlp,Rest,0.03532
intra_loso_session__VP_02__2026-02-04_15:06:58_5rep,mlp,Fist,0.713204
intra_loso_session__VP_02__2026-02-04_15:06:58_5rep,mlp,Pinch,0.273381
intra_loso_session__VP_02__2026-02-04_15:06:58_5rep,mlp,Tripod,0.0
intra_loso_session__VP_02__2026-02-24_12:46:57_3rep,mlp,Rest,0.550761
intra_loso_session__VP_02__2026-02-24_12:46:57_3rep,mlp,Fist,0.730769
intra_loso_session__VP_02__2026-02-24_12:46:57_3rep,mlp,Pinch,0.008621
intra_loso_session__VP_02__2026-02-24_12:46:57_3rep,mlp,Tripod,0.402174
intra_loso_session__VP_02__2026-02-24_12:57:14_5rep,mlp,Rest,0.939794
intra_loso_session__VP_02__2026-02-24_12:57:14_5rep,mlp,Fist,0.824621
intra_loso_session__VP_02__2026-02-24_12:57:14_5rep,mlp,Pinch,0.25829
intra_loso_session__VP_02__2026-02-24_12:57:14_5rep,mlp,Tripod,0.387984
intra_loso_session__VP_02__2026-05-06_10-43-57_3rep,mlp,Rest,0.926674
intra_loso_session__VP_02__2026-05-06_10-43-57_3rep,mlp,Fist,0.955947
intra_loso_session__VP_02__2026-05-06_10-43-57_3rep,mlp,Pinch,0.828431
intra_loso_session__VP_02__2026-05-06_10-43-57_3rep,mlp,Tripod,0.787368
intra_loso_session__VP_02__2026-05-06_10-51-06_3rep,mlp,Rest,0.964286
intra_loso_session__VP_02__2026-05-06_10-51-06_3rep,mlp,Fist,0.966245
intra_loso_session__VP_02__2026-05-06_10-51-06_3rep,mlp,Pinch,0.84486
intra_loso_session__VP_02__2026-05-06_10-51-06_3rep,mlp,Tripod,0.769231
intra_loso_session__VP_02__2026-05-06_10-54-51_3rep,mlp,Rest,0.972376
intra_loso_session__VP_02__2026-05-06_10-54-51_3rep,mlp,Fist,0.955032
intra_loso_session__VP_02__2026-05-06_10-54-51_3rep,mlp,Pinch,0.792271
intra_loso_session__VP_02__2026-05-06_10-54-51_3rep,mlp,Tripod,0.792683
intra_loso_session__VP_02__2026-05-06_11-02-58_3rep,mlp,Rest,0.928814
intra_loso_session__VP_02__2026-05-06_11-02-58_3rep,mlp,Fist,0.930649
intra_loso_session__VP_02__2026-05-06_11-02-58_3rep,mlp,Pinch,0.856502
intra_loso_session__VP_02__2026-05-06_11-02-58_3rep,mlp,Tripod,0.840637
intra_loso_session__VP_02__2026-05-06_11-08-12_3rep,mlp,Rest,0.952275
intra_loso_session__VP_02__2026-05-06_11-08-12_3rep,mlp,Fist,0.969432
intra_loso_session__VP_02__2026-05-06_11-08-12_3rep,mlp,Pinch,0.737624
intra_loso_session__VP_02__2026-05-06_11-08-12_3rep,mlp,Tripod,0.842718
intra_loso_session__VP_02__2026-05-06_11-09-25_3rep,mlp,Rest,0.963776
intra_loso_session__VP_02__2026-05-06_11-09-25_3rep,mlp,Fist,0.993464
intra_loso_session__VP_02__2026-05-06_11-09-25_3rep,mlp,Pinch,0.815238
intra_loso_session__VP_02__2026-05-06_11-09-25_3rep,mlp,Tripod,0.758442
intra_loso_session__VP_04__2026-03-25_14-44-10_5rep,mlp,Rest,0.093403
intra_loso_session__VP_04__2026-03-25_14-44-10_5rep,mlp,Fist,0.305954
intra_loso_session__VP_04__2026-03-25_14-44-10_5rep,mlp,Pinch,0.0
intra_loso_session__VP_04__2026-03-25_14-44-10_5rep,mlp,Tripod,0.0
intra_loso_session__VP_04__2026-03-25_15-12-50_5rep,mlp,Rest,0.527229
intra_loso_session__VP_04__2026-03-25_15-12-50_5rep,mlp,Fist,0.0
intra_loso_session__VP_04__2026-03-26_14-55-57_manual,mlp,Rest,0.449011
intra_loso_session__VP_04__2026-03-26_14-55-57_manual,mlp,Fist,0.097503
intra_loso_session__VP_04__2026-03-26_14-55-57_manual,mlp,Pinch,0.085106
intra_loso_session__VP_04__2026-03-26_14-55-57_manual,mlp,Tripod,0.0
intra_loso_session__VP_04__2026-03-27_10-48-46_manual,mlp,Rest,0.344751
intra_loso_session__VP_04__2026-03-27_10-48-46_manual,mlp,Fist,0.0
intra_loso_session__VP_06__2026-05-04_11-21-18_3rep,mlp,Rest,0.828917
intra_loso_session__VP_06__2026-05-04_11-21-18_3rep,mlp,Fist,0.666667
intra_loso_session__VP_06__2026-05-04_11-21-18_3rep,mlp,Pinch,0.221591
intra_loso_session__VP_06__2026-05-04_11-21-18_3rep,mlp,Tripod,0.018182
intra_loso_session__VP_06__2026-05-04_11-31-06_3rep,mlp,Rest,0.730388
intra_loso_session__VP_06__2026-05-04_11-31-06_3rep,mlp,Fist,0.457953
intra_loso_session__VP_06__2026-05-04_11-31-06_3rep,mlp,Pinch,0.662162
intra_loso_session__VP_06__2026-05-04_11-31-06_3rep,mlp,Tripod,0.31068
intra_loso_session__VP_06__2026-05-04_11-36-55_3rep,mlp,Rest,0.700236
intra_loso_session__VP_06__2026-05-04_11-36-55_3rep,mlp,Fist,0.80402
intra_loso_session__VP_06__2026-05-04_11-36-55_3rep,mlp,Pinch,0.654105
intra_loso_session__VP_06__2026-05-04_11-36-55_3rep,mlp,Tripod,0.0
intra_loso_session__VP_06__2026-05-04_11-57-35_3rep,mlp,Rest,0.821201
intra_loso_session__VP_06__2026-05-04_11-57-35_3rep,mlp,Fist,0.695652
intra_loso_session__VP_06__2026-05-04_11-57-35_3rep,mlp,Pinch,0.398907
intra_loso_session__VP_06__2026-05-04_11-57-35_3rep,mlp,Tripod,0.241245
intra_loso_session__VP_12__2026-05-04_14-30-45_5rep,mlp,Rest,0.791491
intra_loso_session__VP_12__2026-05-04_14-30-45_5rep,mlp,Fist,0.95864
intra_loso_session__VP_12__2026-05-04_14-30-45_5rep,mlp,Pinch,0.715
intra_loso_session__VP_12__2026-05-04_14-30-45_5rep,mlp,Tripod,0.446367
intra_loso_session__VP_12__2026-05-04_14-45-30_3rep,mlp,Rest,0.954839
intra_loso_session__VP_12__2026-05-04_14-45-30_3rep,mlp,Fist,0.966887
intra_loso_session__VP_12__2026-05-04_14-45-30_3rep,mlp,Pinch,0.876957
intra_loso_session__VP_12__2026-05-04_14-45-30_3rep,mlp,Tripod,0.924107
intra_loso_session__VP_12__2026-05-04_14-46-56_3rep,mlp,Rest,0.896226
intra_loso_session__VP_12__2026-05-04_14-46-56_3rep,mlp,Fist,0.991189
intra_loso_session__VP_12__2026-05-04_14-46-56_3rep,mlp,Pinch,0.855535
intra_loso_session__VP_12__2026-05-04_14-46-56_3rep,mlp,Tripod,0.952809
intra_loso_session__VP_12__2026-05-04_14-51-35_3rep,mlp,Rest,0.694268
intra_loso_session__VP_12__2026-05-04_14-51-35_3rep,mlp,Fist,0.966102
intra_loso_session__VP_12__2026-05-04_14-51-35_3rep,mlp,Pinch,0.244604
intra_loso_session__VP_12__2026-05-04_14-51-35_3rep,mlp,Tripod,0.316176
intra_loso_session__VP_12__2026-05-04_14-57-16_3rep,mlp,Rest,0.76307
intra_loso_session__VP_12__2026-05-04_14-57-16_3rep,mlp,Fist,0.956916
intra_loso_session__VP_12__2026-05-04_14-57-16_3rep,mlp,Pinch,0.657627
intra_loso_session__VP_12__2026-05-04_14-57-16_3rep,mlp,Tripod,0.666667
intra_loso_session__VP_12__2026-05-04_14-58-52_3rep,mlp,Rest,0.757522
intra_loso_session__VP_12__2026-05-04_14-58-52_3rep,mlp,Fist,0.895884
intra_loso_session__VP_12__2026-05-04_14-58-52_3rep,mlp,Pinch,0.262069
intra_loso_session__VP_12__2026-05-04_14-58-52_3rep,mlp,Tripod,0.719101
intra_loso_session__VP_12__2026-05-04_15-00-08_3rep,mlp,Rest,0.951985
intra_loso_session__VP_12__2026-05-04_15-00-08_3rep,mlp,Fist,0.740859
intra_loso_session__VP_12__2026-05-04_15-00-08_3rep,mlp,Pinch,0.012862
intra_loso_session__VP_12__2026-05-04_15-00-08_3rep,mlp,Tripod,0.650999
intra_loso_session__VP_13__2026-05-06_12-30-00_3rep,mlp,Rest,0.833333
intra_loso_session__VP_13__2026-05-06_12-30-00_3rep,mlp,Fist,0.956332
intra_loso_session__VP_13__2026-05-06_12-30-00_3rep,mlp,Pinch,0.493827
intra_loso_session__VP_13__2026-05-06_12-30-00_3rep,mlp,Tripod,0.772242
intra_loso_session__VP_13__2026-05-06_12-36-17_3rep,mlp,Rest,0.941729
intra_loso_session__VP_13__2026-05-06_12-36-17_3rep,mlp,Fist,0.88835
intra_loso_session__VP_13__2026-05-06_12-36-17_3rep,mlp,Pinch,0.620536
intra_loso_session__VP_13__2026-05-06_12-36-17_3rep,mlp,Tripod,0.616352
intra_loso_session__VP_13__2026-05-06_12-43-14_3rep,mlp,Rest,0.853955
intra_loso_session__VP_13__2026-05-06_12-43-14_3rep,mlp,Fist,0.930649
intra_loso_session__VP_13__2026-05-06_12-43-14_3rep,mlp,Pinch,0.831169
intra_loso_session__VP_13__2026-05-06_12-43-14_3rep,mlp,Tripod,0.782609
intra_loso_session__VP_13__2026-05-06_12-50-29_3rep,mlp,Rest,0.916574
intra_loso_session__VP_13__2026-05-06_12-50-29_3rep,mlp,Fist,0.920771
intra_loso_session__VP_13__2026-05-06_12-50-29_3rep,mlp,Pinch,0.90205
intra_loso_session__VP_13__2026-05-06_12-50-29_3rep,mlp,Tripod,0.942675
intra_loso_session__VP_13__2026-05-06_12-51-44_3rep,mlp,Rest,0.915847
intra_loso_session__VP_13__2026-05-06_12-51-44_3rep,mlp,Fist,0.922737
intra_loso_session__VP_13__2026-05-06_12-51-44_3rep,mlp,Pinch,0.929825
intra_loso_session__VP_13__2026-05-06_12-51-44_3rep,mlp,Tripod,0.964912
intra_loso_session__VP_13__2026-05-06_12-56-17_3rep,mlp,Rest,0.898925
intra_loso_session__VP_13__2026-05-06_12-56-17_3rep,mlp,Fist,0.925508
intra_loso_session__VP_13__2026-05-06_12-56-17_3rep,mlp,Pinch,0.896552
intra_loso_session__VP_13__2026-05-06_12-56-17_3rep,mlp,Tripod,0.921348
intra_loso_session__VP_13__2026-05-06_12-57-31_3rep,mlp,Rest,0.886133
intra_loso_session__VP_13__2026-05-06_12-57-31_3rep,mlp,Fist,0.915332
intra_loso_session__VP_13__2026-05-06_12-57-31_3rep,mlp,Pinch,0.897436
intra_loso_session__VP_13__2026-05-06_12-57-31_3rep,mlp,Tripod,0.909465
intra_loso_session__VP_13__2026-05-06_13-06-21_3rep,mlp,Rest,0.896335
intra_loso_session__VP_13__2026-05-06_13-06-21_3rep,mlp,Fist,0.87886
intra_loso_session__VP_13__2026-05-06_13-06-21_3rep,mlp,Pinch,0.928251
intra_loso_session__VP_13__2026-05-06_13-06-21_3rep,mlp,Tripod,0.960526
intra_loso_session__VP_13__2026-05-06_13-12-22_3rep,mlp,Rest,0.893378
intra_loso_session__VP_13__2026-05-06_13-12-22_3rep,mlp,Fist,0.910675
intra_loso_session__VP_13__2026-05-06_13-12-22_3rep,mlp,Pinch,0.948276
intra_loso_session__VP_13__2026-05-06_13-12-22_3rep,mlp,Tripod,0.914163
intra_loso_session__VP_13__2026-05-06_13-13-37_3rep,mlp,Rest,0.90604
intra_loso_session__VP_13__2026-05-06_13-13-37_3rep,mlp,Fist,0.919831
intra_loso_session__VP_13__2026-05-06_13-13-37_3rep,mlp,Pinch,0.971554
intra_loso_session__VP_13__2026-05-06_13-13-37_3rep,mlp,Tripod,0.922737
intra_loso_session__VP_14__2026-05-13_15-57-37_5rep,mlp,Rest,0.725702
intra_loso_session__VP_14__2026-05-13_15-57-37_5rep,mlp,Fist,0.498528
intra_loso_session__VP_14__2026-05-13_15-57-37_5rep,mlp,Pinch,0.278729
intra_loso_session__VP_14__2026-05-13_15-57-37_5rep,mlp,Tripod,0.412945
intra_loso_session__VP_14__2026-05-13_16-11-51_4rep,mlp,Rest,0.662107
intra_loso_session__VP_14__2026-05-13_16-11-51_4rep,mlp,Fist,0.111565
intra_loso_session__VP_14__2026-05-13_16-11-51_4rep,mlp,Pinch,0.243281
intra_loso_session__VP_14__2026-05-13_16-11-51_4rep,mlp,Tripod,0.138996
intra_loso_session__VP_01__2026-02-26_12:30:21_3rep,attention_net,Rest,0.952381
intra_loso_session__VP_01__2026-02-26_12:30:21_3rep,attention_net,Fist,0.976546
intra_loso_session__VP_01__2026-02-26_12:30:21_3rep,attention_net,Pinch,0.707447
intra_loso_session__VP_01__2026-02-26_12:30:21_3rep,attention_net,Tripod,0.81149
intra_loso_session__VP_01__2026-02-26_12:50:17_3rep,attention_net,Rest,0.939567
intra_loso_session__VP_01__2026-02-26_12:50:17_3rep,attention_net,Fist,0.969828
intra_loso_session__VP_01__2026-02-26_12:50:17_3rep,attention_net,Pinch,0.923077
intra_loso_session__VP_01__2026-02-26_12:50:17_3rep,attention_net,Tripod,0.959488
intra_loso_session__VP_01__2026-03-02_10:15:18_3rep,attention_net,Rest,0.876106
intra_loso_session__VP_01__2026-03-02_10:15:18_3rep,attention_net,Fist,0.751566
intra_loso_session__VP_01__2026-03-02_10:15:18_3rep,attention_net,Pinch,0.641815
intra_loso_session__VP_01__2026-03-02_10:15:18_3rep,attention_net,Tripod,0.338129
intra_loso_session__VP_01__2026-03-02_12:29:32_3rep,attention_net,Rest,0.867886
intra_loso_session__VP_01__2026-03-02_12:29:32_3rep,attention_net,Fist,0.935345
intra_loso_session__VP_01__2026-03-02_12:29:32_3rep,attention_net,Pinch,0.744681
intra_loso_session__VP_01__2026-03-02_12:29:32_3rep,attention_net,Tripod,0.946667
intra_loso_session__VP_01__2026-03-02_12:33:18_3rep,attention_net,Rest,0.796392
intra_loso_session__VP_01__2026-03-02_12:33:18_3rep,attention_net,Fist,0.820896
intra_loso_session__VP_01__2026-03-02_12:33:18_3rep,attention_net,Pinch,0.889381
intra_loso_session__VP_01__2026-03-02_12:33:18_3rep,attention_net,Tripod,0.839844
intra_loso_session__VP_01__2026-03-02_12:35:53_5rep,attention_net,Rest,0.725459
intra_loso_session__VP_01__2026-03-02_12:35:53_5rep,attention_net,Fist,0.188832
intra_loso_session__VP_01__2026-03-02_12:35:53_5rep,attention_net,Pinch,0.459033
intra_loso_session__VP_01__2026-03-02_12:35:53_5rep,attention_net,Tripod,0.167625
intra_loso_session__VP_01__2026-03-03_13:21:53_3rep,attention_net,Rest,0.900585
intra_loso_session__VP_01__2026-03-03_13:21:53_3rep,attention_net,Fist,0.935818
intra_loso_session__VP_01__2026-03-03_13:21:53_3rep,attention_net,Pinch,0.885827
intra_loso_session__VP_01__2026-03-03_13:21:53_3rep,attention_net,Tripod,0.834862
intra_loso_session__VP_01__2026-03-03_14:31:55_3rep,attention_net,Rest,0.891593
intra_loso_session__VP_01__2026-03-03_14:31:55_3rep,attention_net,Fist,0.921397
intra_loso_session__VP_01__2026-03-03_14:31:55_3rep,attention_net,Pinch,0.943478
intra_loso_session__VP_01__2026-03-03_14:31:55_3rep,attention_net,Tripod,0.912664
intra_loso_session__VP_01__2026-03-10_13:44:35_3rep,attention_net,Rest,0.917729
intra_loso_session__VP_01__2026-03-10_13:44:35_3rep,attention_net,Fist,0.95339
intra_loso_session__VP_01__2026-03-10_13:44:35_3rep,attention_net,Pinch,0.792593
intra_loso_session__VP_01__2026-03-10_13:44:35_3rep,attention_net,Tripod,0.813896
intra_loso_session__VP_01__2026-03-16_11:04:06_3rep,attention_net,Rest,0.6538
intra_loso_session__VP_01__2026-03-16_11:04:06_3rep,attention_net,Fist,0.963124
intra_loso_session__VP_01__2026-03-16_11:04:06_3rep,attention_net,Pinch,0.600289
intra_loso_session__VP_01__2026-03-16_11:04:06_3rep,attention_net,Tripod,0.341137
intra_loso_session__VP_01__2026-03-16_11:11:49_3rep,attention_net,Rest,0.946548
intra_loso_session__VP_01__2026-03-16_11:11:49_3rep,attention_net,Fist,0.989107
intra_loso_session__VP_01__2026-03-16_11:11:49_3rep,attention_net,Pinch,0.788991
intra_loso_session__VP_01__2026-03-16_11:11:49_3rep,attention_net,Tripod,0.764706
intra_loso_session__VP_01__2026-03-20_11:10:16_3rep,attention_net,Rest,0.883506
intra_loso_session__VP_01__2026-03-20_11:10:16_3rep,attention_net,Fist,0.477103
intra_loso_session__VP_01__2026-03-20_11:10:16_3rep,attention_net,Pinch,0.098765
intra_loso_session__VP_01__2026-03-20_11:10:16_3rep,attention_net,Tripod,0.0
intra_loso_session__VP_01__2026-03-20_12:54:45_10rep,attention_net,Rest,0.980083
intra_loso_session__VP_01__2026-03-20_12:54:45_10rep,attention_net,Fist,0.989735
intra_loso_session__VP_01__2026-03-20_12:54:45_10rep,attention_net,Pinch,0.974116
intra_loso_session__VP_01__2026-03-20_12:54:45_10rep,attention_net,Tripod,0.97994
intra_loso_session__VP_01__2026-03-20_14:17:17_3rep,attention_net,Rest,0.934737
intra_loso_session__VP_01__2026-03-20_14:17:17_3rep,attention_net,Fist,0.925926
intra_loso_session__VP_01__2026-03-20_14:17:17_3rep,attention_net,Pinch,0.975391
intra_loso_session__VP_01__2026-03-20_14:17:17_3rep,attention_net,Tripod,0.935412
intra_loso_session__VP_01__2026-03-20_14:18:36_3rep,attention_net,Rest,0.895119
intra_loso_session__VP_01__2026-03-20_14:18:36_3rep,attention_net,Fist,0.819338
intra_loso_session__VP_01__2026-03-20_14:18:36_3rep,attention_net,Pinch,0.946188
intra_loso_session__VP_01__2026-03-20_14:18:36_3rep,attention_net,Tripod,0.945378
intra_loso_session__VP_01__2026-03-20_14:20:18_3rep,attention_net,Rest,0.951456
intra_loso_session__VP_01__2026-03-20_14:20:18_3rep,attention_net,Fist,0.948546
intra_loso_session__VP_01__2026-03-20_14:20:18_3rep,attention_net,Pinch,0.946667
intra_loso_session__VP_01__2026-03-20_14:20:18_3rep,attention_net,Tripod,0.978166
intra_loso_session__VP_01__2026-03-24_08-57-34_3rep,attention_net,Rest,0.95174
intra_loso_session__VP_01__2026-03-24_08-57-34_3rep,attention_net,Fist,0.945205
intra_loso_session__VP_01__2026-03-24_08-57-34_3rep,attention_net,Pinch,0.954357
intra_loso_session__VP_01__2026-03-24_08-57-34_3rep,attention_net,Tripod,0.972043
intra_loso_session__VP_01__2026-03-24_09-35-44_3rep,attention_net,Rest,0.754286
intra_loso_session__VP_01__2026-03-24_09-35-44_3rep,attention_net,Fist,0.727569
intra_loso_session__VP_01__2026-03-24_09-35-44_3rep,attention_net,Pinch,0.753425
intra_loso_session__VP_01__2026-03-24_09-35-44_3rep,attention_net,Tripod,0.525424
intra_loso_session__VP_01__2026-03-25_10-21-07_5rep,attention_net,Rest,0.048463
intra_loso_session__VP_01__2026-03-25_10-21-07_5rep,attention_net,Fist,0.242225
intra_loso_session__VP_01__2026-03-25_10-21-07_5rep,attention_net,Pinch,0.329104
intra_loso_session__VP_01__2026-03-25_10-21-07_5rep,attention_net,Tripod,0.004296
intra_loso_session__VP_01__2026-03-25_13-36-55_3rep,attention_net,Rest,0.961998
intra_loso_session__VP_01__2026-03-25_13-36-55_3rep,attention_net,Fist,0.971678
intra_loso_session__VP_01__2026-03-25_13-36-55_3rep,attention_net,Pinch,0.771654
intra_loso_session__VP_01__2026-03-25_13-36-55_3rep,attention_net,Tripod,0.820116
intra_loso_session__VP_01__2026-03-25_13-55-45_3rep,attention_net,Rest,0.980088
intra_loso_session__VP_01__2026-03-25_13-55-45_3rep,attention_net,Fist,0.995652
intra_loso_session__VP_01__2026-03-25_13-55-45_3rep,attention_net,Pinch,0.907598
intra_loso_session__VP_01__2026-03-25_13-55-45_3rep,attention_net,Tripod,0.904429
intra_loso_session__VP_01__2026-03-26_12-38-48_3rep,attention_net,Rest,0.822519
intra_loso_session__VP_01__2026-03-26_12-38-48_3rep,attention_net,Fist,0.064982
intra_loso_session__VP_01__2026-03-26_12-38-48_3rep,attention_net,Pinch,0.0
intra_loso_session__VP_01__2026-03-26_12-38-48_3rep,attention_net,Tripod,0.38069
intra_loso_session__VP_01__2026-03-30_09-32-13_3rep,attention_net,Rest,0.903226
intra_loso_session__VP_01__2026-03-30_09-32-13_3rep,attention_net,Fist,0.912844
intra_loso_session__VP_01__2026-03-30_09-32-13_3rep,attention_net,Pinch,0.857759
intra_loso_session__VP_01__2026-03-30_09-32-13_3rep,attention_net,Tripod,0.906445
intra_loso_session__VP_01__2026-03-30_09-41-33_3rep,attention_net,Rest,0.869301
intra_loso_session__VP_01__2026-03-30_09-41-33_3rep,attention_net,Fist,0.918367
intra_loso_session__VP_01__2026-03-30_09-41-33_3rep,attention_net,Pinch,0.608696
intra_loso_session__VP_01__2026-03-30_09-41-33_3rep,attention_net,Tripod,0.934498
intra_loso_session__VP_01__2026-04-27_09-29-56_3rep,attention_net,Rest,0.702959
intra_loso_session__VP_01__2026-04-27_09-29-56_3rep,attention_net,Fist,0.746736
intra_loso_session__VP_01__2026-04-27_09-29-56_3rep,attention_net,Pinch,0.651163
intra_loso_session__VP_01__2026-04-27_09-29-56_3rep,attention_net,Tripod,0.786151
intra_loso_session__VP_01__2026-04-30_09-04-04_3rep,attention_net,Rest,0.0
intra_loso_session__VP_01__2026-04-30_09-04-04_3rep,attention_net,Fist,1.0
intra_loso_session__VP_01__2026-04-30_09-04-04_3rep,attention_net,Pinch,0.982287
intra_loso_session__VP_01__2026-04-30_09-04-04_3rep,attention_net,Tripod,0.948315
intra_loso_session__VP_01__2026-04-30_09-24-27_3rep,attention_net,Rest,0.0
intra_loso_session__VP_01__2026-04-30_09-24-27_3rep,attention_net,Fist,1.0
intra_loso_session__VP_01__2026-04-30_09-24-27_3rep,attention_net,Pinch,0.931727
intra_loso_session__VP_01__2026-04-30_09-24-27_3rep,attention_net,Tripod,0.95302
intra_loso_session__VP_01__2026-04-30_09-51-33_3rep,attention_net,Rest,0.0
intra_loso_session__VP_01__2026-04-30_09-51-33_3rep,attention_net,Fist,0.901734
intra_loso_session__VP_01__2026-04-30_09-51-33_3rep,attention_net,Pinch,0.912442
intra_loso_session__VP_01__2026-04-30_09-51-33_3rep,attention_net,Tripod,0.270833
intra_loso_session__VP_01__2026-04-30_09-58-03_3rep,attention_net,Rest,0.0
intra_loso_session__VP_01__2026-04-30_09-58-03_3rep,attention_net,Fist,1.0
intra_loso_session__VP_01__2026-04-30_09-58-03_3rep,attention_net,Pinch,0.970899
intra_loso_session__VP_01__2026-04-30_09-58-03_3rep,attention_net,Tripod,0.924138
intra_loso_session__VP_01__2026-04-30_10-25-22_3rep,attention_net,Rest,0.0
intra_loso_session__VP_01__2026-04-30_10-25-22_3rep,attention_net,Fist,0.959732
intra_loso_session__VP_01__2026-04-30_10-25-22_3rep,attention_net,Pinch,0.945504
intra_loso_session__VP_01__2026-04-30_10-25-22_3rep,attention_net,Tripod,1.0
intra_loso_session__VP_01__2026-04-30_11-12-19_3rep,attention_net,Rest,0.0
intra_loso_session__VP_01__2026-04-30_11-12-19_3rep,attention_net,Fist,0.933333
intra_loso_session__VP_01__2026-04-30_11-12-19_3rep,attention_net,Pinch,0.0
intra_loso_session__VP_01__2026-04-30_11-12-19_3rep,attention_net,Tripod,0.836773
intra_loso_session__VP_01__2026-04-30_11-29-09_3rep,attention_net,Rest,0.0
intra_loso_session__VP_01__2026-04-30_11-29-09_3rep,attention_net,Fist,0.988056
intra_loso_session__VP_01__2026-04-30_11-29-09_3rep,attention_net,Pinch,0.975369
intra_loso_session__VP_01__2026-04-30_11-29-09_3rep,attention_net,Tripod,0.932927
intra_loso_session__VP_01__2026-05-01_11-38-54_3rep,attention_net,Rest,0.0
intra_loso_session__VP_01__2026-05-01_11-38-54_3rep,attention_net,Fist,0.366251
intra_loso_session__VP_01__2026-05-01_11-38-54_3rep,attention_net,Pinch,0.312281
intra_loso_session__VP_01__2026-05-01_11-38-54_3rep,attention_net,Tripod,0.0
intra_loso_session__VP_01__2026-05-04_08-55-07_3rep,attention_net,Rest,0.0
intra_loso_session__VP_01__2026-05-04_08-55-07_3rep,attention_net,Fist,0.982533
intra_loso_session__VP_01__2026-05-04_08-55-07_3rep,attention_net,Pinch,0.997859
intra_loso_session__VP_01__2026-05-04_08-55-07_3rep,attention_net,Tripod,0.997886
intra_loso_session__VP_01__2026-05-04_09-00-24_3rep,attention_net,Fist,1.0
intra_loso_session__VP_01__2026-05-04_09-00-24_3rep,attention_net,Pinch,1.0
intra_loso_session__VP_01__2026-05-04_09-00-24_3rep,attention_net,Tripod,1.0
intra_loso_session__VP_01__2026-05-04_09-30-37_3rep,attention_net,Rest,0.941615
intra_loso_session__VP_01__2026-05-04_09-30-37_3rep,attention_net,Fist,0.936508
intra_loso_session__VP_01__2026-05-04_09-30-37_3rep,attention_net,Pinch,0.886792
intra_loso_session__VP_01__2026-05-04_09-30-37_3rep,attention_net,Tripod,0.90595
intra_loso_session__VP_01__2026-05-04_09-43-34_3rep,attention_net,Rest,0.892886
intra_loso_session__VP_01__2026-05-04_09-43-34_3rep,attention_net,Fist,0.924603
intra_loso_session__VP_01__2026-05-04_09-43-34_3rep,attention_net,Pinch,0.752443
intra_loso_session__VP_01__2026-05-04_09-43-34_3rep,attention_net,Tripod,0.865672
intra_loso_session__VP_01__2026-05-04_11-53-40_3rep,attention_net,Rest,0.4428
intra_loso_session__VP_01__2026-05-04_11-53-40_3rep,attention_net,Fist,0.703533
intra_loso_session__VP_01__2026-05-04_11-53-40_3rep,attention_net,Pinch,0.339559
intra_loso_session__VP_01__2026-05-04_11-53-40_3rep,attention_net,Tripod,0.300444
intra_loso_session__VP_02__2026-02-04_15:06:58_5rep,attention_net,Rest,0.316531
