fold_id,model_type,n_train_windows,n_val_windows,n_test_windows,accuracy,macro_f1,val_accuracy,val_macro_f1,train_seconds,inference_ms,fold_seed
intra_loso_session__VP_02__2026-05-06_11-02-58_3rep,cnn,14753,0,1140,0.9043859649122808,0.8955000665242022,,,88.62262034416199,0.0485447415134363,1827105025
intra_loso_session__VP_02__2026-05-06_11-08-12_3rep,cnn,14754,0,1139,0.935908691834943,0.9265674207611814,,,259.6389238834381,0.0490070540618226,1610407898
intra_loso_session__VP_02__2026-05-06_11-09-25_3rep,cnn,14753,0,1140,0.8728070175438597,0.8397603616624391,,,82.12743902206421,0.0481394299289636,1653295891
intra_loso_session__VP_04__2026-03-25_14-44-10_5rep,cnn,6528,0,2931,0.2910269532582736,0.2221975959100524,,,85.9594738483429,0.0571810886014732,1674762095
intra_loso_session__VP_04__2026-03-25_15-12-50_5rep,cnn,7931,0,1528,0.3606020942408377,0.1418997416638045,,,169.3752748966217,0.0824973533290843,1686028607
intra_loso_session__VP_04__2026-03-26_14-55-57_manual,cnn,5957,0,3502,0.4714448886350657,0.2117611082317314,,,127.06391882896423,0.0518720399169224,501220942
intra_loso_session__VP_04__2026-03-27_10-48-46_manual,cnn,7961,0,1498,0.7997329773030708,0.2221810089020771,,,88.5835657119751,0.0817196391453252,111039583
intra_loso_session__VP_06__2026-05-04_11-21-18_3rep,cnn,5513,0,2054,0.6738072054527751,0.3722140225976456,,,70.1063871383667,0.0649302936691388,1351943674
intra_loso_session__VP_06__2026-05-04_11-31-06_3rep,cnn,5514,0,2053,0.7886020457866537,0.781230512521564,,,59.365453243255615,0.0612450064070562,1842542699
intra_loso_session__VP_06__2026-05-04_11-36-55_3rep,cnn,6144,0,1423,0.7687983134223472,0.5826794797729205,,,55.799530029296875,0.0831181116700591,1937344730
intra_loso_session__VP_06__2026-05-04_11-57-35_3rep,cnn,5530,0,2037,0.697594501718213,0.5949133386436133,,,91.75918006896973,0.0652700413894466,825547985
intra_loso_session__VP_12__2026-05-04_14-30-45_5rep,cnn,7914,0,4282,0.4976646426903316,0.4807773966464412,,,71.52583312988281,0.4364446411061543,545537379
intra_loso_session__VP_12__2026-05-04_14-45-30_3rep,cnn,11057,0,1139,0.9508340649692713,0.9445620779366,,,174.62448573112488,0.0409562928934072,1453940861
intra_loso_session__VP_12__2026-05-04_14-46-56_3rep,cnn,11056,0,1140,0.9087719298245616,0.90855247073417,,,141.88946676254272,0.0402053197224934,1297272205
intra_loso_session__VP_12__2026-05-04_14-51-35_3rep,cnn,11057,0,1139,0.7840210711150132,0.6773951255014682,,,156.02856874465942,0.0397085201541408,2075989693
intra_loso_session__VP_12__2026-05-04_14-57-16_3rep,cnn,11057,0,1139,0.8674275680421423,0.855785323154348,,,146.32959699630737,0.0417050402660554,467269953
intra_loso_session__VP_12__2026-05-04_14-58-52_3rep,cnn,11057,0,1139,0.7506584723441615,0.6270958402464832,,,122.56498193740843,0.0425460989586191,406140101
intra_loso_session__VP_12__2026-05-04_15-00-08_3rep,cnn,9978,0,2218,0.7876465284039675,0.5990828570608009,,,130.96150016784668,0.0807776764989221,932099799
intra_loso_session__VP_13__2026-05-06_12-30-00_3rep,cnn,11304,0,1140,0.8649122807017544,0.8642565796357944,,,74.08511304855347,0.0416140807302374,944975449
intra_loso_session__VP_13__2026-05-06_12-36-17_3rep,cnn,10259,0,2185,0.8160183066361556,0.6936359587903818,,,154.11733102798462,0.0865145187901686,344044567
intra_loso_session__VP_13__2026-05-06_12-43-14_3rep,cnn,11301,0,1143,0.8241469816272966,0.8134045780906095,,,66.78555488586426,0.13108558020671,579075215
intra_loso_session__VP_13__2026-05-06_12-50-29_3rep,cnn,11306,0,1138,0.8998242530755711,0.8971909135355246,,,68.84065103530884,0.0398779166813265,1411586826
intra_loso_session__VP_13__2026-05-06_12-51-44_3rep,cnn,11304,0,1140,0.9035087719298246,0.9066910875309449,,,69.08116102218628,0.0408323187577097,1480971670
intra_loso_session__VP_13__2026-05-06_12-56-17_3rep,cnn,11303,0,1141,0.8860648553900088,0.8825547572658724,,,99.04000568389893,0.0423538799770666,536242565
intra_loso_session__VP_13__2026-05-06_12-57-31_3rep,cnn,11305,0,1139,0.8981562774363476,0.896652823761356,,,103.3681309223175,0.0404767345398324,2126484435
intra_loso_session__VP_13__2026-05-06_13-06-21_3rep,cnn,11305,0,1139,0.9104477611940298,0.9123862591996376,,,186.5261459350586,0.0420667499277652,708672844
intra_loso_session__VP_13__2026-05-06_13-12-22_3rep,cnn,11304,0,1140,0.9070175438596492,0.9091538668492646,,,200.95046305656433,0.0400930120233903,1433422278
intra_loso_session__VP_13__2026-05-06_13-13-37_3rep,cnn,11305,0,1139,0.9341527655838456,0.937881117613397,,,125.5675790309906,0.0398665588084179,627098569
intra_loso_session__VP_14__2026-05-13_15-57-37_5rep,cnn,2442,0,3080,0.5623376623376624,0.4613368417943859,,,10.19253706932068,0.1644369069631997,1948750174
intra_loso_session__VP_14__2026-05-13_16-11-51_4rep,cnn,3080,0,2442,0.5855855855855856,0.3585775219621152,,,10.481575965881348,0.0856162874938814,166988460
intra_loso_session__VP_01__2026-02-26_12:30:21_3rep,mstnet,52524,0,1142,0.8844133099824869,0.8680092028337729,,,1792.8373067378998,0.1303615169224513,1705146934
intra_loso_session__VP_01__2026-02-26_12:50:17_3rep,mstnet,52527,0,1139,0.9596136962247586,0.9608804152812876,,,808.6494610309601,0.1483177071187033,1549393546
intra_loso_session__VP_01__2026-03-02_10:15:18_3rep,mstnet,52527,0,1139,0.7655838454784899,0.7104845681964076,,,977.8074820041656,0.0968140609647434,1318089474
intra_loso_session__VP_01__2026-03-02_12:29:32_3rep,mstnet,52529,0,1137,0.8038698328935796,0.7853174440719366,,,746.8854646682739,0.1535864387988624,68748772
intra_loso_session__VP_01__2026-03-02_12:33:18_3rep,mstnet,52528,0,1138,0.8743409490333919,0.8764057130504852,,,1957.8601968288424,0.1460060293938447,1027866558
intra_loso_session__VP_01__2026-03-02_12:35:53_5rep,mstnet,49377,0,4289,0.7747726742830496,0.7542910344365995,,,883.1915371417999,0.096618781753508,426969185
intra_loso_session__VP_01__2026-03-03_13:21:53_3rep,mstnet,52525,0,1141,0.8422436459246275,0.8591918524681285,,,542.7485361099243,0.1485214016084395,391263312
intra_loso_session__VP_01__2026-03-03_14:31:55_3rep,mstnet,52526,0,1140,0.9289473684210526,0.932934697818416,,,1130.363921880722,0.1658140567311069,1946087815
intra_loso_session__VP_01__2026-03-10_13:44:35_3rep,mstnet,52527,0,1139,0.7857769973661106,0.8012260939979193,,,1158.2855579853058,0.0870711349205975,1794147221
intra_loso_session__VP_01__2026-03-16_11:04:06_3rep,mstnet,52525,0,1141,0.8001752848378615,0.7933754971491914,,,1292.8853149414062,0.0837294288521582,2063406669
intra_loso_session__VP_01__2026-03-16_11:11:49_3rep,mstnet,52528,0,1138,0.9578207381370826,0.9592940014745204,,,1855.6852288246157,0.0945842957454741,1892113836
intra_loso_session__VP_01__2026-03-20_11:10:16_3rep,mstnet,52527,0,1139,0.7102721685689201,0.6544313778776434,,,1881.5542662143707,0.1071150413828005,871491453
intra_loso_session__VP_01__2026-03-20_12:54:45_10rep,mstnet,47380,0,6286,0.979000954502068,0.9777405549473837,,,900.1763479709625,0.294344917513404,1911551661
intra_loso_session__VP_01__2026-03-20_14:17:17_3rep,mstnet,52527,0,1139,0.9429323968393328,0.9409740268417108,,,1243.3246040344238,0.109903429347868,1060845312
intra_loso_session__VP_01__2026-03-20_14:18:36_3rep,mstnet,52527,0,1139,0.9043020193151888,0.903295026459267,,,1319.8014631271362,0.1076373015714382,562500055
intra_loso_session__VP_01__2026-03-20_14:20:18_3rep,mstnet,52525,0,1141,0.9307624890446976,0.9301110292801908,,,972.7999420166016,0.093318202012887,55348623
intra_loso_session__VP_01__2026-03-24_08-57-34_3rep,mstnet,52528,0,1138,0.9657293497363796,0.9661531967921874,,,842.6481039524078,0.1107072997805523,1565835849
intra_loso_session__VP_01__2026-03-24_09-35-44_3rep,mstnet,52526,0,1140,0.7736842105263158,0.7606267984965878,,,865.8006119728088,0.1113630177681906,555213688
intra_loso_session__VP_01__2026-03-25_10-21-07_5rep,mstnet,49382,0,4284,0.1988795518207282,0.1654999096954331,,,1267.249756813049,1.0351804124207056,933565397
intra_loso_session__VP_01__2026-03-25_13-36-55_3rep,mstnet,52527,0,1139,0.9086918349429324,0.8871500826306661,,,1193.7968699932098,0.1126286018512247,1916307482
intra_loso_session__VP_01__2026-03-25_13-55-45_3rep,mstnet,52526,0,1140,0.974561403508772,0.9748821669110608,,,976.5246608257294,0.0981579747116356,181644390
intra_loso_session__VP_01__2026-03-26_12-38-48_3rep,mstnet,52526,0,1140,0.4552631578947368,0.2725684917115629,,,1328.8798260688782,0.1020341588739763,208958918
intra_loso_session__VP_01__2026-03-30_09-32-13_3rep,mstnet,52526,0,1140,0.7947368421052632,0.7130472491877295,,,1101.9086360931396,0.0919712217230545,628965574
intra_loso_session__VP_01__2026-03-30_09-41-33_3rep,mstnet,52526,0,1140,0.868421052631579,0.8645650944324218,,,1057.7261621952057,0.0792323497303745,803024038
intra_loso_session__VP_01__2026-04-27_09-29-56_3rep,mstnet,52527,0,1139,0.7611940298507462,0.7477190639493423,,,1112.6484489440918,0.1047718828450806,83808263
intra_loso_session__VP_01__2026-04-30_09-04-04_3rep,mstnet,52964,0,702,0.8689458689458689,0.7019450800312597,,,1322.9629199504852,0.273003877058328,600162168
intra_loso_session__VP_01__2026-04-30_09-24-27_3rep,mstnet,52961,0,705,0.90354609929078,0.7182432432432433,,,1065.079648733139,0.5077686715633312,99294698
intra_loso_session__VP_01__2026-04-30_09-51-33_3rep,mstnet,52968,0,698,0.7851002865329513,0.4958206149122202,,,1427.0283031463623,0.8877584107625792,457116184
intra_loso_session__VP_01__2026-04-30_09-58-03_3rep,mstnet,52968,0,698,0.9398280802292264,0.7215384270469016,,,1337.7576251029968,0.8066701342519853,1459455109
intra_loso_session__VP_01__2026-04-30_10-25-22_3rep,mstnet,52970,0,696,0.9238505747126436,0.7249103695532267,,,1173.238008975983,0.7937701269127857,622476441
intra_loso_session__VP_01__2026-04-30_11-12-19_3rep,mstnet,52968,0,698,0.7435530085959885,0.3875463109752125,,,1091.164722919464,0.8030012890397649,1711417507
intra_loso_session__VP_01__2026-04-30_11-29-09_3rep,mstnet,52735,0,931,0.9806659505907628,0.9719518219624966,,,1507.757385969162,0.3756198924030832,971013172
intra_loso_session__VP_01__2026-05-01_11-38-54_3rep,mstnet,52561,0,1105,0.2524886877828054,0.1672237061543259,,,385.1708228588104,0.1708803133727199,1559205571
intra_loso_session__VP_01__2026-05-04_08-55-07_3rep,mstnet,52963,0,703,0.9914651493598862,0.7467391304347826,,,1309.4924221038818,0.4387512315557488,1154738289
intra_loso_session__VP_01__2026-05-04_09-00-24_3rep,mstnet,52959,0,707,0.9971711456859972,0.7489384288747346,,,1743.788542985916,0.3095587038420552,1189010205
intra_loso_session__VP_01__2026-05-04_09-30-37_3rep,mstnet,51681,0,1985,0.9188916876574308,0.9081417966521794,,,1079.5862107276917,1.9813274556503488,1950434905
intra_loso_session__VP_01__2026-05-04_09-43-34_3rep,mstnet,51616,0,2050,0.6029268292682927,0.6492647024522228,,,1497.1677148342133,0.4256005403472156,1779855364
intra_loso_session__VP_01__2026-05-04_11-53-40_3rep,mstnet,51605,0,2061,0.53954391072295,0.48906294421639,,,1011.2871458530426,0.4225715394739616,150843033
intra_loso_session__VP_02__2026-02-04_15:06:58_5rep,mstnet,12257,0,3636,0.5701320132013201,0.3019723258804432,,,255.24371695518496,1.7026218250639762,1953834089
intra_loso_session__VP_02__2026-02-24_12:46:57_3rep,mstnet,14755,0,1138,0.4727592267135325,0.3745948582125361,,,322.8769471645355,0.1011818699761308,920355060
intra_loso_session__VP_02__2026-02-24_12:57:14_5rep,mstnet,11612,0,4281,0.8418593786498482,0.7987780685590786,,,86.25222992897034,0.1835064530456158,1151276789
intra_loso_session__VP_02__2026-05-06_10-43-57_3rep,mstnet,14754,0,1139,0.8964003511852502,0.887775174128077,,,325.15774297714233,0.1026056020065187,880077419
intra_loso_session__VP_02__2026-05-06_10-51-06_3rep,mstnet,14752,0,1141,0.873794916739702,0.8416476610606737,,,278.5486249923706,0.1692560866253089,1215770554
intra_loso_session__VP_02__2026-05-06_10-54-51_3rep,mstnet,14754,0,1139,0.8129938542581212,0.7627478125383205,,,2321.844039916992,0.2619786886293915,2026673028
intra_loso_session__VP_02__2026-05-06_11-02-58_3rep,mstnet,14753,0,1140,0.8973684210526316,0.8884091289296101,,,2507.4107921123505,0.3126340999937894,311605562
intra_loso_session__VP_02__2026-05-06_11-08-12_3rep,mstnet,14754,0,1139,0.9218612818261632,0.9086346636376972,,,1752.0395579338074,0.2611861928080758,317249788
intra_loso_session__VP_02__2026-05-06_11-09-25_3rep,mstnet,14753,0,1140,0.8728070175438597,0.847133961045833,,,1949.2296068668363,0.1928578343307762,1649333213
intra_loso_session__VP_04__2026-03-25_14-44-10_5rep,mstnet,6528,0,2931,0.3036506311838963,0.2173558650512896,,,937.4697368144988,1.5727461746876985,501698314
intra_loso_session__VP_04__2026-03-25_15-12-50_5rep,mstnet,7931,0,1528,0.3403141361256545,0.1338730363596884,,,1283.992058992386,0.8529084515197115,1013976131
intra_loso_session__VP_04__2026-03-26_14-55-57_manual,mstnet,5957,0,3502,0.4046259280411193,0.2390888418257388,,,1650.58740401268,1.3878075889966477,1286542774
intra_loso_session__VP_04__2026-03-27_10-48-46_manual,mstnet,7961,0,1498,0.8237650200267023,0.2258418740849194,,,1611.4769489765167,1.521877835048375,593257297
intra_loso_session__VP_06__2026-05-04_11-21-18_3rep,mstnet,5513,0,2054,0.5798442064264849,0.2479444107088049,,,1466.839294910431,1.421982612907016,1823553634
intra_loso_session__VP_06__2026-05-04_11-31-06_3rep,mstnet,5514,0,2053,0.7569410618606917,0.7500639528534975,,,1068.140244960785,0.6149017224355958,567309800
intra_loso_session__VP_06__2026-05-04_11-36-55_3rep,mstnet,6144,0,1423,0.7322557976106817,0.5604063289067996,,,616.8132729530334,1.7182558921551252,2000882900
intra_loso_session__VP_06__2026-05-04_11-57-35_3rep,mstnet,5530,0,2037,0.6769759450171822,0.5756113052874566,,,605.2501101493835,0.7882218882917011,591976229
intra_loso_session__VP_12__2026-05-04_14-30-45_5rep,mstnet,7914,0,4282,0.7788416627744045,0.7477364246937845,,,1260.2887799739838,1.472043690420879,1756103903
intra_loso_session__VP_12__2026-05-04_14-45-30_3rep,mstnet,11057,0,1139,0.9455662862159788,0.939132171668537,,,2108.3389987945557,0.4744697182297811,1529540063
intra_loso_session__VP_12__2026-05-04_14-46-56_3rep,mstnet,11056,0,1140,0.9289473684210526,0.927592505195484,,,1989.2443273067472,1.1202772458394368,1845044986
intra_loso_session__VP_12__2026-05-04_14-51-35_3rep,mstnet,11057,0,1139,0.7743634767339772,0.6501187271223287,,,2125.029988765717,0.726536348056542,1838705878
intra_loso_session__VP_12__2026-05-04_14-57-16_3rep,mstnet,11057,0,1139,0.7155399473222125,0.638378104203863,,,2305.274744749069,1.0402527056418562,1714916034
intra_loso_session__VP_12__2026-05-04_14-58-52_3rep,mstnet,11057,0,1139,0.7129060579455663,0.6267481083841733,,,2760.011584043503,1.025570600675427,1410398817
intra_loso_session__VP_12__2026-05-04_15-00-08_3rep,mstnet,9978,0,2218,0.8002705139765555,0.6321521433257894,,,1300.425047874451,1.5977664075529825,263245112
intra_loso_session__VP_13__2026-05-06_12-30-00_3rep,mstnet,11304,0,1140,0.8298245614035088,0.8036615981771864,,,756.1817500591278,0.3222814777441192,148371263
intra_loso_session__VP_13__2026-05-06_12-36-17_3rep,mstnet,10259,0,2185,0.8691075514874141,0.7436082724828709,,,285.34569215774536,0.3934625629974994,1898207303
intra_loso_session__VP_13__2026-05-06_12-43-14_3rep,mstnet,11301,0,1143,0.8713910761154856,0.8664309645657838,,,203.9091820716858,0.5683684077892821,811846399
intra_loso_session__VP_13__2026-05-06_12-50-29_3rep,mstnet,11306,0,1138,0.8910369068541301,0.8910592309674081,,,330.3497312068939,0.3356590002827569,1420847563
intra_loso_session__VP_13__2026-05-06_12-51-44_3rep,mstnet,11304,0,1140,0.906140350877193,0.9036664839235248,,,298.2683229446411,0.1182315642373603,606478706
intra_loso_session__VP_13__2026-05-06_12-56-17_3rep,mstnet,11303,0,1141,0.9202453987730062,0.9215672045742463,,,238.91500806808472,0.195556518594807,1063568646
intra_loso_session__VP_13__2026-05-06_12-57-31_3rep,mstnet,11305,0,1139,0.9271290605794557,0.9291446381026028,,,351.0746030807495,0.0801071773190787,1078983505
intra_loso_session__VP_13__2026-05-06_13-06-21_3rep,mstnet,11305,0,1139,0.929762949956102,0.9308889544233128,,,215.77180528640747,0.0814229799426366,583811571
intra_loso_session__VP_13__2026-05-06_13-12-22_3rep,mstnet,11304,0,1140,0.8894736842105263,0.8904798792615485,,,335.242928981781,0.0800770625733492,71237638
intra_loso_session__VP_13__2026-05-06_13-13-37_3rep,mstnet,11305,0,1139,0.920105355575066,0.923096210224958,,,146.54521989822388,0.0812061216037874,651164850
intra_loso_session__VP_14__2026-05-13_15-57-37_5rep,mstnet,2442,0,3080,0.5866883116883117,0.4593991230354476,,,51.97447395324707,0.3812960990063556,727316895
intra_loso_session__VP_14__2026-05-13_16-11-51_4rep,mstnet,3080,0,2442,0.515970515970516,0.3748795014844104,,,68.46269226074219,0.4514971294918576,1018556267
